pl_orbsmax,pl_orbper,pl_orbincl,pl_orbeccen,pl_masse,pl_msinie,st_mass,sy_dist,Re,pl_orblper,pl_name,SpT Number,pl_mass_or_msini_e,contrast_at_highest_contrast,separation_at_highest_contrast,phase_at_highest_contrast,separation_at_largest_separation,contrast_at_largest_separation,phase_at_largest_separation,separation_at_average_separation,contrast_at_average_separation,phase_at_average_separation
1.34,655.6,,0.54,,1620.9,0.74,34.4603,11.978227062532936,112.2,BD-17 63 b,5.5,1620.9,4.4476166931009896e-07,1.4816696329197208,30.913508868014905,6.992442601225502,2.322756226968099e-09,121.48315382903824,7.1050563747867805,2.322756226968099e-09,121.48315382903824
0.035,6.689,,0.29,,1.74,0.12,3.67278,1.2027713724296163,88.0,GJ 1061 c,6.55,1.74,2.9883594397431613e-06,0.5404635903992892,30.060398711621733,1.4922643933743713,7.17349634264784e-08,110.78875800680261,1.5835604745882197,7.955464412615512e-08,108.06927239992676
0.054,13.031,,0.53,,1.64,0.12,3.67278,1.1792737079940734,157.0,GJ 1061 d,6.55,1.64,1.799313049739103e-06,0.6814650493473963,30.567087440515248,3.4592799168329464,1.8072991236390292e-08,101.24082608434333,2.673917849710619,6.063520796642339e-08,74.36850315218813
0.163506,41.397,,0.314,,94.7094,0.34,11.0143,9.40829097269114,238.1,GJ 1148 b,6.229503631424407,94.7094,2.8521702110412535e-06,1.4408677227071394,30.412893597257806,2.7065919033246044,4.3105760391691145e-07,74.01720674014298,2.4839829110550657,7.40000264926584e-07,53.84592429628756
0.912,532.58,,0.342,,68.06,0.34,11.0143,8.618675909950419,210.4,GJ 1148 c,6.229503631424407,68.06,1.0411768011143647e-07,6.909501834024853,30.375799304143992,16.979229193050895,8.127958311168541e-09,79.5817620895221,13.976369696306259,2.030616581749819e-08,52.40578345798034
0.072,11.4407,,0.094,,3.03,0.38,3.56228,1.4470411323184258,55.0,GJ 15 A b,6.1,3.03,6.109706736724513e-07,1.4830148827043348,30.000115395800623,3.390006438026913,3.5460973852020446e-08,96.07986614106463,3.237366711266253,6.089488601569107e-08,78.81682286182831
5.4,7600.0,,0.27,,36.0,0.38,3.56228,6.746521477594423,-58.4,GJ 15 A c,6.1,36.0,1.394200336172616e-09,144.6268115804767,30.191038075401803,271.8117727064947,2.088438242346879e-10,74.30225722657664,250.54574349712286,3.3995419688118544e-10,56.407245526077716
2.41,2288.0,,0.21,,260.61,0.36,12.356,11.046395151025756,153.0,GJ 179 b,6.35,260.61,3.557068096137061e-08,13.51312721963334,30.246581189565156,36.83175302034217,1.4897772106305157e-09,95.29677804603695,31.78954056408606,4.0105514161213634e-09,67.3855216794692
0.129,24.329,,0.09,,6.4,0.43,11.9407,2.150464472657827,230.0,GJ 180 c,6.2,6.4,3.1379978240406036e-07,0.9172470240274059,30.05179334914402,1.8197660818866648,3.227306371874734e-08,85.73041140802023,1.7297694770784964,5.082778174505987e-08,69.44779272820273
0.97,471.0,,0.1,,32.0,0.58,5.75624,6.3589195033810135,150.0,GJ 229 b,6.1,32.0,6.181385839123548e-08,12.67936170608548,30.00401128477308,29.176054564600214,3.788080563226744e-09,93.8075978307607,27.006721680255524,7.506451922812526e-09,72.17283747795324
0.0818,14.238,,0.1,,4.0,0.36,5.58057,1.5874010519681994,78.8,GJ 251 b,6.3,4.0,5.910424545691325e-07,1.0555085096182926,30.078051379253196,2.3753337903515614,3.446642410543402e-08,96.9715809158489,2.3491663494797796,4.577056578245247e-08,87.84453286502965
0.091101,18.6498,,0.1,,2.89,0.29,5.921535,1.4244021294130649,,GJ 273 b,6.35,2.89,3.2348044527115987e-07,1.2063091175660479,30.121789475321293,2.6977616074803716,2.2489061423803624e-08,91.42587115358064,2.4656298047622767,4.623411582163518e-08,68.08797160246215
0.49,133.71,,0.511,,1071.04,0.9,17.5559,11.94428742428012,290.7,GJ 3021 b,4.6,1071.04,3.979227329385707e-07,3.064663558065276,31.019864339377705,4.940993896205984,1.0883814415436554e-07,58.81662239011915,5.0319898369474725,1.0883814415436554e-07,58.81662239011915
0.698,257.8,,0.32,,10.5,0.68,28.4712,2.9963222542116936,,GJ 3138 d,6.0,10.5,3.120265135871917e-08,1.6974147976222167,30.38921485706809,5.157457510032004,1.1632625197563596e-09,91.86723965838851,4.1096796374958355,3.553202724214472e-09,61.359162367324814
0.95,692.9,,0.193,,381.4,0.26,15.1968,11.411915680004276,344.0,GJ 317 b,6.35,381.4,1.8076329140118256e-07,5.035648083662532,30.221773382864647,11.808145207012807,1.325348535010051e-08,85.94482998616064,10.154499928332962,3.04405929271118e-08,60.2425073664998
5.78,7500.0,,0.25,,531.72692,0.45,15.1968,11.64905307398567,-65.9,GJ 317 c,6.058393090031537,531.72692,3.5459641454226237e-09,36.72106450800763,30.088631299858992,65.81753628638684,5.608975786685021e-10,76.13793179038659,62.547883403777575,8.760999587872694e-10,58.62737239979506
4.5,4100.0,,0.37,,731.0,0.69,20.5266,11.816328349361712,290.0,GJ 328 b,6.1,731.0,5.10895466723947e-09,22.967963782015282,30.155845955981473,38.03272275135914,1.1496826457803378e-09,66.55202378782896,37.35275709894517,1.3550755407883187e-09,59.01808317254038
0.1434,30.6,,0.07,,25.72,0.42,20.1903,5.618209501521395,-103.0,GJ 3293 b,6.25,25.72,1.7223829453077968e-06,0.6049911183908007,30.024742990608054,1.1484609164842963,2.0022670998957312e-07,84.36689272956384,1.1353821583621801,2.345333748071188e-07,78.38796815097619
0.364,123.75,,0.33,,25.72,0.42,20.1903,5.618209501521395,-21.4,GJ 3293 c,6.25,25.72,3.0765645796003763e-07,1.42641954354283,30.868177611323574,3.7456174239629907,1.9716587580921408e-08,82.48587168363775,3.0314999725299265,5.243622869955044e-08,54.41433840475515
0.19394,48.1345,,0.12,,7.6,0.42,20.1903,2.4128859597300485,,GJ 3293 d,6.25,7.6,2.07188587425802e-07,0.7492157153339286,30.00407514942186,1.7149564606300196,1.3717356453566826e-08,91.47453342194171,1.5428130446269201,3.0135010353676246e-08,66.4601452307196
0.1264,40.54,,0.17,,2.31,0.16,5.37484,1.321916408284309,,GJ 3323 c,6.4,2.31,1.5255755240454786e-07,1.7962909093934698,30.08244592876169,4.385816441628502,8.854944534949336e-09,91.58747292118497,3.8043910009910826,2.1804145685013796e-08,64.07008218272857
0.142,24.422,,0.109,,10.6,0.64,6.33256,3.015411725235005,,GJ 338 B b,6.0,10.6,6.007260372980191e-07,1.7528490640241072,30.048843055540416,3.964216446614317,4.0787924473793024e-08,91.4480330601857,3.597114734685349,9.091257522795432e-08,65.93775834140601
0.338,203.59,,0.4356,,147.15529,0.12,9.48637,10.257703137009486,125.49,GJ 3512 b,6.55,147.15529,3.304612556457164e-06,1.694223060941693,30.455367156737005,6.899797325037308,3.5774163193717946e-08,111.35963680563394,6.220905760032527,8.210867591196916e-08,92.13031360739149
1.292,1599.6,,0.0183,,63.56568,0.12,9.48637,8.439035338091111,26.0,GJ 3512 c,6.55,63.56568,5.557059105578978e-08,10.768882728333374,30.001486725721552,22.07326459848791,4.817439893125217e-09,89.71326081195217,21.722416389413254,6.264622277925333e-09,80.56726855738931
0.0789,12.946,,0.12,,2.69,0.39,5.675773,1.3907554163763347,140.7,GJ 411 b,6.15,2.69,4.7514914814139187e-07,1.0143731208603537,30.0089833262107,2.4185039164458426,2.623957240928298e-08,94.93234937075734,2.23275293245958,5.285516669693534e-08,73.35171530815686
0.2324,50.8,,0.45,,7.6,0.65,11.8893,2.63,111.0,GJ 414 A b,5.7,7.6,5.197953315499963e-07,0.8755592694190059,30.00044646621645,3.4476095312876662,4.634891187831086e-09,117.54409317772142,3.4327227268076106,5.42813112947574e-09,113.9565964477454
1.4,749.83,,0.105,,53.83,0.65,11.8893,8.4,74.0,GJ 414 A c,5.7,53.83,5.690068383663191e-08,8.448905844698393,30.09293823924715,19.257651365494766,3.307966439954647e-09,96.24114395862108,18.881312915712634,4.842722691879649e-09,84.18212030275704
0.06,7.3709,,0.08,,6.3566,0.59,9.06456,2.14068300645908,,GJ 433 b,6.084571560983167,6.3566,1.6691687766689367e-06,0.5215605905998354,30.030003106665404,1.139625835166571,1.216432991622867e-07,91.37500355211851,1.0589245369889688,2.3363949886957498e-07,69.85207248737214
3.6,3400.0,,0.08,,45.0,0.48,9.06456,7.449751613931723,340.0,GJ 433 c,6.15,45.0,5.251833049299305e-09,32.34548239972024,30.127506134115016,68.07259291413486,4.585052321555409e-10,87.51987050804598,63.53547221933813,7.987865100732866e-10,68.8157716603716
3.53,3448.0,,0.09,,492.63403,0.49,18.3554,11.600520479225366,-69.0,GJ 463 b,6.3,492.63403,1.1778641388945428e-08,16.613555301537218,30.059358459592804,31.58115000836978,1.3937555385060694e-09,83.55412578554666,30.792089375290505,1.8925398368114713e-09,72.18175520512821
0.422,140.43,,0.45,,5.2,0.51,7.61778,1.8711729462226436,-143.0,GJ 514 b,6.05,5.2,2.2718712576380805e-08,4.626111288488239,31.24738178796565,11.81665338883498,1.8770176852030593e-09,73.84093695558363,9.728433443838146,4.099805804919387e-09,50.60575674838666
0.041,5.368,,0.022,,15.2,0.31,6.2981,3.83907762421051,118.3,GJ 581 b,6.138440265787164,15.2,1.1651915407084785e-05,0.5094953682299959,30.04543604612927,1.0486481853044687,9.873927098775437e-07,90.25504728838827,1.0383705376467307,1.17933509029058e-06,84.07232757253253
0.078361,14.628,,0.13,,2.82,0.3,6.47249,1.4128076443741246,343.1,GJ 625 b,6.2,2.82,4.0051402312853943e-07,0.9841477207385332,30.025407971266088,2.1693326269379236,3.279475784525486e-08,86.39600811175592,1.9469550171985632,6.417754225317667e-08,64.64192753030406
1.1325,604.8,,0.17,,87.40281,0.53,10.3796,9.228617714449149,-13.0,GJ 649 b,5.803079629376278,87.40281,8.413811442534932e-08,8.740510836773062,30.181270015514976,20.270026032297242,6.184709306990092e-09,86.69077881408177,17.650670417026646,1.3630944866628074e-08,62.02698699843218
0.213,62.24,,0.02,,2.7,0.33,7.24396,1.3924766500838337,28.6,GJ 667 C e,6.15,2.7,5.5794053149296204e-08,2.3220896319601922,30.023428694683357,4.769676209474162,4.515644122687037e-09,92.03887772042765,4.689897768354593,6.39839079909908e-09,79.8695549943044
0.156,39.026,,0.03,,2.7,0.33,7.24396,1.3924766500838337,103.1,GJ 667 C f,6.15,2.7,1.0808192308109552e-07,1.668307827871739,30.034694751240618,3.4565316627505704,8.661603646004941e-09,91.77983907055044,3.4357132455511477,1.0366572840120207e-08,85.55009834271894
0.549,256.2,,0.08,,4.6,0.33,7.24396,1.7236117130034156,51.6,GJ 667 C g,6.15,4.6,1.4448002922578663e-08,5.648856604043988,30.001119780655063,12.669001559614953,9.008282338689947e-10,94.96324357982763,12.124303248393124,1.542793023613963e-09,77.5873322713121
0.039,4.6938,,0.2,,11.09,0.35,4.54896,3.108106026455573,143.0,GJ 674 b,6.25,11.09,1.1075541392384682e-05,0.5858738211907425,30.000115771265968,1.5791378226723578,4.512323655259086e-07,96.87835444740286,1.3945228237502503,1.0587850437861427e-06,72.50378359493865
0.187,35.37,,0.24,,11.5,0.71,16.0272,3.184631910852411,332.3,GJ 676 A e,6.0,11.5,3.357981284765306e-07,0.9777301286493714,30.192701935628023,2.248780971388302,2.7459727655601517e-08,83.12614919636287,1.9142024666624193,6.612815942957419e-08,55.85918162915096
0.08,17.478,,0.08,,4.4,0.27,5.00671,1.6730348313384664,86.0,GJ 682 b,6.35,4.4,6.615447466713223e-07,1.17239473910427,30.00119787676322,2.556883655203879,4.329639004731027e-08,95.21295166303236,2.556218887854826,4.329639004731027e-08,95.21295166303236
0.176,57.32,,0.1,,8.7,0.27,5.00671,2.641615406030032,320.0,GJ 682 c,6.35,8.7,2.5817239561534783e-07,2.96313857022995,30.007453053174004,6.027541132685264,2.537104161643674e-08,85.5394236248098,5.633771890995833,4.289615198009049e-08,67.25419584313858
0.1344,24.16,,0.0,,9.0,0.55,14.3155,2.70230379303202,,GJ 685 b,6.05,9.0,5.177410360191752e-07,0.7486343993297685,30.00259454207151,1.4971095087334099,4.623666201603884e-08,90.42848290877572,1.4971513741518074,4.623666201603884e-08,90.42848290877572
0.1658,38.152,,0.153,,17.57591,0.42,4.54939,4.304076219185907,50.0,GJ 687 b,6.002083430696094,17.57591,1.1315913549242714e-06,2.537872694214168,30.008486557330038,6.356714268235228,5.09754158519055e-08,98.36780822860382,5.879738415433802,1.0425878218041856e-07,76.90917003282053
0.119,19.466,,0.12,,13.64,0.57,15.5575,3.5704036483877517,110.22,GJ 720 A b,6.05,13.64,1.4683088654000467e-06,0.5403793732409025,30.040753886047842,1.2652183083483022,7.946112504222978e-08,96.81396999992448,1.2285584820832192,1.1582411793534707e-07,85.04452731714368
2.35,1890.0,,0.06,,260.61,0.49,8.80058,11.046395151025756,351.0,GJ 849 b,6.35,260.61,2.800267358514569e-08,21.40281435986885,30.023263354916065,45.10433628712934,2.3289904069506696e-09,89.20301683385614,42.65898916383641,3.80693592969799e-09,72.50104059736665
0.113,15.76491,,0.0416,,1242.66,0.77,10.7836,11.970727510848292,269.0,GJ 86 b,4.795114758327764,1242.66,1.3243825377353954e-05,0.8704439320852484,30.00687416316183,1.670869020629665,1.4458980195584892e-06,85.96023601227218,1.6724889731942738,1.4458980195584892e-06,85.96023601227218
0.21,60.85,,0.27,,670.59,0.34,4.67517,11.776420111516911,24.0,GJ 876 b,6.242947883213191,670.59,5.835251321617837e-06,2.970372208457571,30.43117841116564,8.90313435811194,1.9498070888104184e-07,96.53430549648873,7.424089674237057,5.833308815712953e-07,66.9218233880936
0.068,9.262,,0.0,,4.2,0.49,3.29,1.6216932687551089,,GJ 887 b,6.1,4.2,7.283873368886471e-07,1.6481246168158394,30.00259454207151,3.2958985555854983,6.504834805336087e-08,90.42848290877572,3.29599072263889,6.504834805336087e-08,90.42848290877572
0.88,771.36,,0.46,,66.74397,0.15,4.471,8.56789567919826,321.79,GJ 9066 c,6.5,66.74397,1.083665416303748e-07,16.523982479462276,31.263257567760693,41.97491211920292,9.309877417436295e-09,72.50216120052258,34.70783736292575,2.0154668362233558e-08,49.83169252816726
0.291,73.94,,0.44,,19.66,0.6,11.9315,4.689211621723052,339.58,GJ 96 b,6.2,19.66,3.9316707644172837e-07,1.7809137895673486,31.02977728194135,5.466138397358043,1.901661142446023e-08,81.26679865815645,4.2657789912965685,5.164395060800649e-08,54.19373470641804
0.0905,13.8508,,0.363,,5.63,0.52,9.8528,1.973478112383778,43.0,Gl 49 b,6.15,5.63,1.256604153668551e-06,0.509889625483783,30.00016779044039,1.826182114452661,2.2151506370150874e-08,105.06350592363658,1.5612484657863754,6.476240117240951e-08,78.45765238369465
0.0917,15.5314,,0.077,,6.64,0.43,8.15728,2.2041660188134258,,Gl 686 b,6.1,6.64,7.563768391861634e-07,0.8864401693586111,30.046524484498562,1.930080871463597,5.5532047298441824e-08,91.36717355993079,1.7979702156290553,1.0701901046884876e-07,69.72540993466508
4.13,3407.0,,0.601,,507.0,0.81,37.7647,11.619187141295996,143.7,HAT-P-11 c,5.060214949600127,507.0,4.713879759751703e-08,4.039800559872166,30.246477322157553,25.257441987880334,2.2151387399213547e-10,110.73231061396332,20.589222233489558,6.885981815405493e-10,87.44000819143878
1.03,383.70001,,0.36,,327.3649,0.83,49.5336,11.27847527002104,,HD 100777 b,4.532395999590604,327.3649,2.1808710427975938e-07,1.3894951159962823,30.32273452824802,4.506835476789746,7.118135087523471e-09,91.93033729430402,3.530842457731443,2.219400776847341e-08,61.65203891296719
0.2699,49.745,90.0,0.026,,25.1,1.06,38.9607,5.5342408817253865,166.0,HD 10180 e,4.1,25.1,0.0031591110567490695,0.007684177977728504,0.4013909054112704,1.1321351481377275,4.392764725974322e-08,91.90891037662271,1.1050854630074933,6.53777348981578e-08,78.05401695961541
0.4929,122.744,,0.119,,22.94733,1.06,38.9607,5.224492710474856,327.0,HD 10180 f,4.282481517744782,22.94733,1.299416406730234e-07,1.061369707173212,30.04436412341045,2.2159918299040786,1.2170946918958847e-08,85.39098840150461,2.0317450936770407,2.3739820261714812e-08,63.04777499848242
1.422,601.2,90.0,0.19,,21.4,1.06,38.9607,4.9826756366137,347.0,HD 10180 g,4.1,21.4,1.0466563966713862e-05,0.12018266874891,1.1797143651209463,6.891614867972651,1.0588289963679678e-09,88.37981319139783,5.925362427515118,2.5613750800490676e-09,60.504956425026776
3.4,2222.0,90.0,0.08,,64.4,1.06,38.9607,8.473749885768502,174.0,HD 10180 h,4.1,64.4,3.625832958527091e-06,0.34724010236569003,1.4481402172757727,15.021232498997508,5.944868106005948e-10,91.33770064831583,13.960875533306497,1.1561334916873712e-09,69.42273915904485
0.302,70.46,,0.11,,95.34,0.74,30.0274,9.42279213010087,251.0,HD 101930 b,5.1,95.34,1.025963714818104e-06,0.8840937254938346,30.00036105009055,1.6555578559678807,1.2676536547325688e-07,82.99655379642077,1.6135474631678828,1.7009023571272742e-07,71.78422301677577
0.46,122.1,,0.34,,16.0,0.85,9.2894,3.985750436603875,105.0,HD 102365 b,4.46731769425449,16.0,2.1657683342632788e-07,2.6309320970892136,30.005507439585504,8.31675825783253,3.888465519838599e-09,111.2835258376801,8.353081067144505,3.888465519838599e-09,111.2835258376801
4.074,3090.942,,0.11,,113.9,0.95,62.758,9.791706202498062,108.69,HD 102843 b,5.0,113.9,9.24676658933954e-09,4.630103128961823,30.003760666805647,10.67955075380819,5.082802121204602e-10,97.27037518368759,10.414644763854708,7.391712267367998e-10,85.40678002818524
3.27,1919.0,,0.31,,457.67291,1.28,55.5213,11.550472720150232,181.49,HD 103891 b,3.9,457.67291,1.9768198696637862e-08,4.211466249001351,30.62211043642359,12.302424594865286,8.512311439025154e-10,89.57939412368476,9.84335378277216,2.606905010725005e-09,58.97400105576568
0.439,120.878,,0.19,,11.2,0.77,26.4997,3.128727681938856,127.74,HD 103949 b,5.3,11.2,9.278800158062917e-08,1.1060565510889289,30.003703241352774,2.9297319814582474,3.5337898094880007e-09,100.12260868439189,2.689463390553182,8.04210310058839e-09,76.49883130916419
0.2673,55.828,,0.247,,64.51917,0.82,20.3632,8.478655419211277,10.0,HD 104067 b,4.945382456913388,64.51917,1.6130566500543509e-06,0.935060735635672,30.122145477893294,2.6008599785569886,7.178466262244866e-08,91.77591805179807,2.157127375784971,2.028949371298011e-07,62.789751756925995
3.38,2412.0,,0.0,,203.41018,0.89,55.2411,10.74377689137742,90.0,HD 105779 b,4.2,203.41018,1.294198140190642e-08,4.87862405116323,30.000000000000004,9.756326991184443,1.1443010213538271e-09,90.78728756262149,9.757248102326459,1.1443010213538271e-09,90.78728756262149
2.61,1531.0,,0.48,,2202.5619,1.01,38.185,11.905010201699469,,HD 106252 b,4.306507436848413,2202.5619,5.008695316500306e-08,3.9496630751929085,31.534248724946394,16.11979217953687,1.0382157271343163e-09,92.09906370560638,12.155517110753888,3.7219629507515043e-09,61.434291955801406
2.015,989.2,,0.15,,298.75,1.11,17.3357,11.190353665432715,212.0,HD 10647 b,3.9,298.75,3.5163314848573094e-08,9.822804642905648,30.013993875683447,20.856013549136517,3.2216382437888785e-09,84.9267475314542,18.74412484337726,6.505481846188928e-09,61.56140994818547
0.3668,77.181,,0.174,,64.51917,1.11,49.4156,8.478655419211277,54.0,HD 107148 b,4.385790712079105,64.51917,9.47063953358438e-07,0.503125484775365,30.00001002893296,1.296995641397466,4.0592000853995827e-08,98.11703736342032,1.2016093668596022,7.689694412660236e-08,79.38714445087992
2.0,1129.0,,0.85,,1112.4,0.84,48.9102,11.952378981400004,190.0,HD 108341 b,5.2,1112.4,4.888908433620612e-07,0.9332346857378325,43.276860816464556,11.941899314730406,1.4941552973218294e-09,82.53668436048264,8.876493013018997,3.8319065498332975e-09,66.66714715118593
2.659,1624.0,,0.239,,314.64,0.95,59.5175,11.241065722275216,27.0,HD 108874 c,4.5,314.64,3.179570026648314e-08,3.0224751275139328,30.010567761493288,8.614996500491127,1.1814889529926099e-09,96.23412812975197,7.327848207460246,3.0750580719217372e-09,69.55362038971275
