pl_orbsmax,pl_orbper,pl_orbincl,pl_orbeccen,pl_masse,pl_msinie,st_mass,sy_dist,Re,pl_orblper,pl_name,SpT Number,pl_mass_or_msini_e,contrast_at_highest_contrast,separation_at_highest_contrast,phase_at_highest_contrast,separation_at_largest_separation,contrast_at_largest_separation,phase_at_largest_separation,separation_at_average_separation,contrast_at_average_separation,phase_at_average_separation
1.97,1143.0,,0.2,,2269.3062,0.84,28.9571,11.892012586494474,,HD 111232 b,4.546571727353092,2269.3062,2.7585148097098754e-05,0.2231127222469871,30.02307006184253,13.011159466141283,2.971606018787251e-09,89.50544083441835,11.065837741334303,7.0960074125344856e-09,65.54233378078946
1.82,825.9,,0.03,,1433.4133,1.18,33.2237,11.981707297924402,-87.3,HD 111998 b,3.5,1433.4133,4.4091126167372484e-05,0.15497862196539042,30.01471896614143,8.744087211154357,5.202436521250417e-09,88.57798475958165,8.739603819748094,5.667537594040597e-09,85.44633714388493
0.71,263.3,,0.61,,85.81,0.7,16.2817,9.1863550110277,74.0,HD 113538 b,5.9,85.81,0.00022735619844668265,0.10674817522505207,30.073928747544358,6.801969714131672,6.862398339264624e-09,120.22203784992506,8.247732445055508,6.862398339264624e-09,120.22203784992506
2.44,1818.0,,0.2,,295.57,0.58,16.2817,11.179620198941649,280.0,HD 113538 c,5.9,295.57,1.1281355073391053e-05,0.5833276769111312,30.020720668023802,24.25074843457594,2.9334323511097974e-09,81.49035083034734,24.37604346449322,3.1367596498491344e-09,78.62978635814842
1.73,937.70001,,0.23,,362.3262,0.6,27.9243,11.368948243369031,,HD 114386 b,5.019565129200855,362.3262,6.55931982271813e-05,0.14344663907349267,30.0118725188658,12.144780429326637,3.3361174560133324e-09,89.68112595725155,10.140854998534444,8.402884343151586e-09,64.81664893279694
5.16,3827.0,,0.25,,152.55,1.36,20.2836,10.31724823881321,244.0,HD 114613 b,4.4,152.55,1.0692898764243407e-05,0.443881338879201,30.00407319012845,43.96490707602592,5.338727126695718e-10,77.76720902743659,41.835175144430515,7.851167885190305e-10,64.26689353910002
2.067,1121.79,,0.079,,262.20975,0.94,37.8063,11.053176492674789,77.059,HD 114729 b,4.326057130460159,262.20975,0.0018896706303376633,0.01919253939142058,30.000282433527797,8.846826899007622,2.9116561305340698e-09,93.50016149439625,8.745857000064627,3.5080613781180834e-09,87.37484655285934
1.169,496.9,,0.085,,328.6,0.85,21.0628,11.281967196416415,93.0,HD 114783 b,4.842259866901237,328.6,6.638301323058658e-05,0.18758392026684206,30.02660413997302,8.85697972175358,9.760295382646286e-09,93.46624240469524,8.882545378405798,9.760295382646286e-09,93.46624240469524
4.97,4340.0,,0.114,,209.44892,0.87,21.0628,10.782466413461034,-21.0,HD 114783 c,4.812148534883097,209.44892,7.71246045078872e-05,0.16634393347448248,30.000916606288108,41.60058610931933,4.66861100779064e-10,88.27741274564065,37.872691204669955,8.889855994188025e-10,68.22078632380395
0.721,223.6,,0.24,,114.41,1.24,51.261,9.800485774286557,272.0,HD 11506 c,4.0,114.41,0.00017345944423579883,0.041423318884530096,30.011006877350034,2.195361600840237,3.101273057776123e-08,76.64757840062263,2.3075552702899063,3.101273057776123e-08,76.64757840062263
3.744,2615.0,,0.142,,594.33912,1.02,32.3547,11.7138547518463,71.0,HD 117207 b,4.464147730584894,594.33912,6.459996917114955e-05,0.12854156897669639,30.00322415536914,19.138946970470176,8.611766490779869e-10,96.92856125837194,18.639233997456046,1.2641686617153443e-09,85.19289338631964
3.185,1935.0,,0.101,,200.54972,1.15,33.5369,10.724749948403597,26.0,HD 11964 b,4.659992185562776,200.54972,3.023442294043066e-05,0.16596045825988814,30.00661874651462,16.50211132298163,1.0152030820676015e-09,93.01966131657723,15.221903894881926,1.8667840468760164e-09,74.30221186459484
0.229,37.91,,0.3,,25.0,0.91,33.5369,5.520487509561663,102.0,HD 11964 c,4.689342571547435,25.0,0.00028058789412711604,0.028035248125307694,30.066153325312538,1.1085703108934404,3.9582556813904644e-08,105.77970633939628,1.1378940400717599,4.340679234927913e-08,103.15314311286765
0.33,63.33,,0.03,,479.9233,1.62,41.6592,11.583120956024764,,HD 121504 b,4.207766453550676,479.9233,0.030481818964151752,0.004544605022510396,30.00064536593668,1.3006852116515981,1.2994621211183748e-07,91.23710874481662,1.2637796810634758,1.843223598201072e-07,79.37949841801615
0.86,270.66,0.808,0.34,,238.37131,1.15,60.1977,10.943877396738152,18.28,HD 124330 b,4.4,238.37131,0.0011507102437701183,0.009091703781356058,90.80799345353623,3.0006313325310705,1.0778121986069894e-08,90.08159452257429,2.4098781358905614,1.750911484880079e-08,89.63645595052657
1.2,510.0,,0.38,,1112.405,1.1,57.6207,11.952379888005224,21.0,HD 125612 b,4.3,1112.405,0.0017179628144228212,0.014281346043044537,30.001623805722588,4.468236754154028,5.242631615060352e-09,96.57773181557212,3.5608320054576414,1.571980306594258e-08,69.9924420653466
4.06,2835.0,,0.1172,,2313.8024,1.11,57.6207,11.882917355583402,313.2,HD 125612 d,4.3,2313.8024,0.00013586383565941987,0.0504886946956895,30.00086084042457,12.094343360985816,9.350042648167928e-10,86.67541953420859,11.313395596364584,1.6167261874560234e-09,68.56334208430198
1.837,960.41,,0.035,,75.32571,0.9,37.6506,8.87512946013747,247.506,HD 126525 b,4.461979713622868,75.32571,0.00014150571965746456,0.056547637248698455,30.002459687038062,7.877845366723845,2.6555297773679598e-09,89.71355299965028,7.785314200881239,3.4323519819086078e-09,80.57228747855505
0.831,262.709,,0.3768,,731.0,1.0,37.8478,11.816328349361712,296.0,HD 12661 b,4.450651302378678,731.0,0.00016206284020494374,0.0699812964325208,30.011867137405446,3.8726845735057824,2.8598845627449318e-08,73.22468484816032,3.7498889658248293,3.636364171526156e-08,63.60174939186685
2.86,1679.0,,0.017,,581.6,1.0,37.8478,11.70178333395218,38.0,HD 12661 c,4.450651302378678,581.6,9.229351702284242e-05,0.09183825263536817,30.00294372069567,12.210776220816088,1.8419780905122163e-09,90.8681171946814,12.052055138002085,2.413284645613995e-09,81.6622005052216
1.76,928.3,,0.17,,1020.19,0.84,16.3292,11.93260963781242,195.5,HD 128311 c,5.0,1020.19,4.1617957338234767e-05,0.3232235616989863,30.016845630024324,19.981466258867368,4.2860732933620754e-09,86.8096667705573,17.436181127528624,9.305672981070707e-09,64.37444886042475
0.87,298.2,,0.57,,282.8687,0.65,26.1548,11.134608994701658,84.22,HD 128356 b,5.3,282.8687,2.7900832679306705e-05,0.2295169099304358,30.499923775424186,4.67308812226544,8.399193913476849e-09,119.90661422839425,6.166164362011176,9.286118716814889e-09,117.7249611301939
2.9,1840.0,,0.7,,508.507,0.99,67.4386,11.621086982912132,163.0,HD 129445 b,4.6,508.507,7.503268661850676e-06,0.1793707802106244,30.202573088142255,11.302487615972476,5.012883385093495e-10,100.39801155686646,8.537520691686384,1.636687252677452e-09,77.93873383510862
1.44,649.0,,0.33,,451.3186,0.95,51.4736,11.540595149921472,16.0,HD 133131 A b,4.2,451.3186,0.00016359538587831064,0.05002007231047398,30.009423902530227,5.857858811347659,3.786663871138254e-09,94.55556738273576,4.7041039030300205,1.1662760531708413e-08,66.59406571272574
4.49,3568.0,,0.49,,133.4886,0.95,51.4736,10.089251734870697,100.0,HD 133131 A c,4.2,133.4886,4.422141265910979e-06,0.26591202878084463,30.068646122858055,13.364808361520994,2.821132705743188e-10,113.96292908156617,15.580169347687574,2.821132705743188e-10,113.96292908156617
6.15,5769.0,,0.61,,794.575,0.93,51.2993,11.851130487800248,103.0,HD 133131 B b,4.2,794.575,1.4141803797062654e-06,0.07190212313595318,149.9997065944074,17.997730713078397,1.585634844621689e-10,120.98587889275113,22.674600312520003,1.585634844621689e-10,120.98587889275113
2.3928,1291.5646,,0.11,,29.29,1.09,24.0125,6.0617563853485965,-132.73,HD 134060 c,4.3,29.29,9.640671857411357e-06,0.23200325163961985,30.00917646921857,17.022623820714436,7.059591521906577e-10,86.74442134382576,15.986800425630648,1.2328723321754537e-09,68.41797966383962
0.81,258.19,,0.233,,505.0,1.1,26.1804,11.616649065688364,352.7,HD 134987 b,4.5,505.0,0.00011541213551407702,0.11784952899273339,30.030149913865838,6.071839931287695,1.6271071482294664e-08,88.71937000851281,5.067727475804307,4.235908116329945e-08,62.528208551990446
5.8,5000.0,,0.12,,260.0,1.1,26.1804,11.043789947421836,195.0,HD 134987 c,4.5,260.0,1.4504863975175974e-05,0.31606849524296177,30.00384643906807,39.40598879707509,3.5353514586567215e-10,88.25229175770474,35.5828228780348,6.736135582024969e-10,68.45765160165782
0.0964,11.57797,88.49,0.0,4.72,,0.87,14.682,1.664,,HD 136352 b,4.444662051283439,4.72,0.0020707817843424485,0.007571365005054893,1.5657973229362367,1.0470045937959507,3.4016073823355457e-08,90.49459916483376,1.047043632488421,3.4016073823355457e-08,90.49459916483376
0.425,107.245,89.73,0.0,8.82,,0.87,14.682,2.562,,HD 136352 d,4.444662051283439,8.82,0.00025264299217677924,0.03337998057207816,0.4945298076638748,4.615943489245633,4.1486806296783424e-09,90.49476548905436,4.616115599663681,4.1486806296783424e-09,90.49476548905436
5.13,4540.0,,0.103,,266.97586,0.88,47.874,11.072953295033932,24.0642,HD 136925 b,4.372447279067472,266.97586,4.851017450532543e-06,0.2996539204519112,30.016977732949858,18.678120554419408,4.3386585125994806e-10,91.41664164762072,17.17861877769446,8.069068152773103e-10,72.78288464783297
0.89,330.0,,0.36,,70.8731,0.86,40.4841,8.72255767436712,86.0,HD 137388 b,4.732983419466273,70.8731,1.5401817829404686e-05,0.15651031877287913,30.240865502637163,3.3594343326086658,6.971666047964005e-09,107.36982784090759,3.7329014626745516,6.971666047964005e-09,107.36982784090759
0.2554,53.753,,0.156,,9.96,0.77,28.2305,2.8921808503100426,,HD 13808 c,5.2,9.96,0.012038103728896072,0.0026645911808048555,30.00018097266209,1.6668525487173727,1.0646359938690765e-08,91.55702762198098,1.460252274780764,2.361375936516046e-08,68.1012453643028
0.1238,15.5083,,0.16,,13.63484,1.05,11.8148,3.5694986359169323,19.4806,HD 141004 b,4.299107809514648,13.63484,0.002277402126287927,0.018065581656843174,30.006754840569478,1.9202740221042331,6.935450568334057e-08,91.76484451459892,1.6923528958229135,1.4931041330740318e-07,69.98955508142693
0.4176,94.375,,0.053,,143.65844,1.09,37.0169,10.217130061886667,8.0,HD 141399 b,4.490884603140676,143.65844,0.005288344602455713,0.010831005818747866,30.0018342872122,1.8932655086816843,6.282824897052899e-08,89.83496209544735,1.8015360155274656,9.767244519812438e-08,75.63599037619015
0.7023,202.08,,0.05,,432.2488,1.14,37.0169,11.509327941823976,214.74,HD 141399 c,5.0,432.2488,0.062258595667982364,0.0035559301178524996,30.0000650118556,3.147206925830187,3.099390519168418e-08,87.15778506829461,3.0292709328793923,4.3784125245704975e-08,75.68398836619932
2.114,1074.8,,0.044,,401.41728,1.09,37.0169,11.452974209308556,-63.0,HD 141399 d,4.490884603140676,401.41728,1.3859904567633648e-05,0.2371293069831308,30.03119900487216,9.278620763825543,3.5699973603559885e-09,86.73663682737507,9.115869447313136,4.633900053879491e-09,77.77536558308002
5.0,5000.0,,0.26,,209.7678,1.07,37.0169,10.78445581853953,-10.0,HD 141399 e,5.0,209.7678,6.3907980211144835e-06,0.3288529852130084,30.012230351774328,27.032518863829594,3.601971115555319e-10,88.05811212091072,22.267909740552604,9.720019814660925e-10,61.2937298226564
1.5,653.21997,,0.41,,3079.7727,1.09,33.3622,11.681983028351825,,HD 141937 b,4.309110478900669,3079.7727,1.985264135951059e-05,0.2241962409533772,30.071033201941432,10.102163082189465,3.481770782019258e-09,90.55622074451233,7.772466468786468,1.036471803114567e-08,64.32267811994151
1.02,349.7,,0.17,,397.27,1.23,26.1853,11.444779670620562,327.0,HD 142 b,4.069839344537464,397.27,0.04479528827164766,0.005893003779881808,30.000039002900735,7.070656254622727,1.2630738537736681e-08,85.60585241676463,6.30153322155841,2.4417987665371545e-08,65.11422879250728
6.8,6005.0,,0.21,,1684.4,1.23,26.1853,11.974407988424872,250.0,HD 142 c,4.069839344537464,1684.4,2.970347152714656e-06,0.7571378213800549,30.01172642746384,43.566900769716376,4.0916631513416184e-10,80.86507092674286,42.32495131413588,5.742934912252144e-10,68.26129690187202
3.03,1928.0,,0.53,,1600.0,0.99,34.2802,11.979211054423956,170.0,HD 142022 A b,5.0,1600.0,6.811488803911468e-06,0.3819531688721471,30.08734352967793,21.392325302374473,6.877201644312539e-10,94.6559850569993,16.074908029287993,2.2450141511908907e-09,68.49253092723289
1.06,386.29999,,0.5,,530.7761,1.07,35.5318,11.647954158503182,,HD 142415 b,4.263716205568177,530.7761,0.0003898152853251294,0.047379372749265854,30.009358390532245,7.13001811299742,6.066516595020171e-09,90.90887881698993,5.351975844793059,2.004796098300237e-08,64.20057248154193
2.0,1086.0,,0.18,,953.49,0.95,68.5146,11.914045403084586,187.0,HD 143361 b,4.0,953.49,0.00974458357698193,0.005026867649140612,30.00005909863886,5.485057481206839,2.9978681372602613e-09,89.5054404900144,4.73041262953536,6.978731129578565e-09,65.11575574743422
0.45,103.95,,0.31,,1913.3366,1.2,53.4884,11.951365639458205,,HD 145377 b,4.216093815402535,1913.3366,0.0002917494432185805,0.03732219077131507,30.049524274993214,1.7564063882520786,4.748835017247167e-08,90.10377483935815,1.4060730197063422,1.272568349919255e-07,64.70436855950642
1.922,1008.0,,0.133,,2080.0,0.93,40.4256,11.926734782527175,-133.1,HD 147018 c,4.9,2080.0,1.9483307790445823e-05,0.1907170294169708,30.02639690887955,8.234632618623811,4.247387926230985e-09,85.56688638710295,7.64881409300609,7.249823861001221e-09,67.9448865233663
0.323,86.78,,0.07,,28.55,0.6,10.7643,5.9750217639199725,97.22,HD 147379 b,6.1,28.55,0.0003064291785220414,0.09048049924792355,30.020479571458836,4.814450964772341,3.437960796813909e-08,94.5368688488958,4.796808882215606,4.134622713040866e-08,88.32990672622992
1.32,528.4,,0.26,,385.0,1.11,12.9032,11.419588252069223,282.0,HD 147513 b,4.300654621503081,385.0,0.0009355610756501448,0.08256929199396427,30.000813481321153,16.658293499794564,1.126896423255115e-08,77.72344606748604,16.86498642598861,1.1977691654492472e-08,75.04808057950386
2.45,1027.0,,0.52,,270.144,1.22,57.1289,11.085757002867735,35.0,HD 148156 b,4.030580237125299,270.144,3.6454505394787023e-06,0.28970464922903616,30.26744120813258,9.440419533030292,7.739250945060826e-10,105.21258146053009,7.763464487159197,2.2055437753755518e-09,82.03566258536277
6.7,5894.0,,0.38,,861.28,1.17,28.2697,11.881208453615486,132.0,HD 150706 b,4.0,861.28,6.137788472830805e-05,0.15308521404267397,30.00183317254946,45.85949688771068,1.5591597298846948e-10,104.83269118565738,40.523072976162055,4.00533737306995e-10,81.73404560623511
1.28,499.39999,,0.34,,937.5985,1.25,48.4549,11.909020700036194,,HD 153950 b,4.145995882945078,937.5985,0.00027703729915113284,0.005465261408114862,149.9998972653385,5.641139593938099,5.548166696057785e-09,90.24738167341096,4.456037084927523,1.5535118726682613e-08,64.3139852500166
0.134,18.56,,0.344,,6.6,0.91,18.2692,2.1952608196471712,,HD 154088 b,5.0,6.6,0.00010011967043417933,0.0342614421267539,30.058139329948105,1.570987502589021,1.7091170477526228e-08,90.26598458531933,1.2388624373507697,4.750177408695117e-08,64.51573177822223
0.59,163.967,,0.6,,1503.3359,1.08,63.0484,11.981873736328936,265.28,HD 154672 b,4.3,1503.3359,0.000999410908448027,0.017154460093552634,30.00259218406639,1.2697712997346455,1.287380449349111e-07,58.74245703635554,1.760892788953298,1.287380449349111e-07,58.74245703635554
1.2,409.0,,0.47,,570.0,0.99,63.4482,11.690326101665208,59.0,HD 154857 b,6.3,570.0,8.213448756180508e-05,0.05800189910830005,30.058740342649813,3.4905154112510943,4.2231510479738916e-09,110.34023914619637,3.3491447217442487,6.855850439099629e-09,98.84738336389216
5.36,3452.0,,0.06,,819.97,1.72,63.4482,11.863288713177724,352.0,HD 154857 c,4.5,819.97,8.79799394830099e-05,0.05688469944592719,30.00087674100476,14.270816098007524,5.042076612022289e-10,90.0690336641433,13.495826209212906,8.46936498842335e-10,73.3533387822126
1.04,352.65,0.711,0.21,,238.37131,1.22,57.7995,10.943877396738152,62.88,HD 155193 b,6.6,238.37131,7.131902286887858e-05,0.03883569648112134,89.28910013964004,3.0926122816125683,1.0995109816369043e-08,90.11760758812207,2.9326103715325345,1.2166156807048255e-08,89.92325719161003
0.63,194.3,,0.17,,314.6517,1.15,43.6197,11.241101366787518,,HD 155358 b,4.286371213544135,314.6517,0.00015051658076847626,0.05993390800736571,30.03595520255788,2.6932160415786135,2.5782191906992378e-08,91.58747292118497,2.336476877349901,6.19564607907441e-08,66.39377942302836
1.02,391.9,,0.16,,261.0,0.92,43.6197,11.048055132992983,180.0,HD 155358 c,4.0,261.0,0.00012500876898344953,0.06464098977063945,30.01561264987198,4.324226377116474,9.778395070576663e-09,91.15479236545167,3.776714502435958,2.1399078762221487e-08,67.97452718724733
0.495,131.05,,0.708,,3086.0,0.93,36.1945,11.68006053968466,264.2,HD 156279 b,4.6,3086.0,0.20854922256504888,0.002016514146284087,30.000014900778925,1.7040966825956156,2.2718869515639962e-07,52.343646082600856,2.727502265760597,2.2718869515639962e-07,52.343646082600856
1.88,842.2,,0.22,,235.18,1.25,56.8655,10.927774904694717,45.0,HD 156411 b,3.8,235.18,0.01595724157009554,0.004341171616151394,30.000049624789714,6.027962987020093,2.368264064559994e-09,97.96884116431401,5.399663854299536,5.343430766527341e-09,75.70306786035688
1.57,811.3,,0.089,,31.4968,0.79,24.3323,6.306035393974198,-10.8862,HD 156668 c,4.970732025467909,31.4968,0.0007466115237369294,0.02706626739471004,30.000337063843485,11.186076594869606,1.586539063464884e-09,89.84004724591654,10.33013701971097,2.8348608612644303e-09,71.41933163901841
0.993,359.51,,0.8472,,3321.3235,1.43,47.7332,11.604615926004016,52.23,HD 156846 b,4.0,3321.3235,4.3845587816338184e-05,0.013589727262345202,149.99887659729077,4.184656971057226,2.642397141557447e-09,125.18433622806343,4.507968033826331,2.642397141557447e-09,125.18433622806343
2.3,1178.40002,,0.01,,797.7533,1.42,55.8503,11.852702845074331,,HD 159868 b,4.510182201253124,797.7533,1.1487338517582742e-05,0.1786567181692414,30.03673731431901,6.630897419914802,2.917733630888795e-09,91.177175201462,6.567453488927067,3.809307400640889e-09,81.92355335133844
1.032,351.0,,0.184,,244.09344,1.19,55.8503,10.97182301386446,272.0,HD 159868 c,4.5317217350098336,244.09344,0.00016095683642302638,0.044186273182546906,30.00795946561008,2.9143257820722384,1.6384948726821612e-08,82.10058235744208,2.9965212245989563,1.7609218021899983e-08,79.06526983046682
0.3609,75.455,,0.195,,79.4571,1.1,37.7861,9.00514632049777,60.2,HD 16141 b,4.373874397478636,79.4571,0.00014154141762172067,0.057139126804892804,30.103807708275376,1.6482841987332393,4.967645624964212e-08,97.33989578771802,1.5520556522445081,8.88403751907767e-08,80.91875972775087
2.12,990.0,,0.6,,1620.933,1.63,59.859,11.978225399354898,,HD 16175 b,4.237284457046829,1620.933,1.0692527663775596e-05,0.17454875103851092,30.116454681487898,9.02768954235422,1.3964137942768131e-09,91.25664469749348,6.66440492728226,4.476475276136452e-09,66.79221258619744
2.39,1272.0,,0.08,,699.54383,1.12,67.7855,11.796474493815596,274.0,HD 163607 c,4.539817529714763,699.54383,5.006025403746615e-05,0.07018755079526422,30.006632521769774,5.634188400340736,3.219757856346157e-09,84.78788629585574,5.640551728715545,3.219757856346157e-09,84.78788629585574
0.875,282.4,,0.26,,152.55,1.13,53.1119,10.31724823881321,324.0,HD 164509 b,4.5,152.55,0.0002664180448360339,0.03396103790138018,30.006884887446226,3.148069661412355,1.3967790427486708e-08,81.38408809850564,2.7159746292852596,2.8679644759064465e-08,60.30256625018881
0.23,40.0,,0.088,,16.14,0.99,28.254,4.015035279109295,145.0,HD 164595 b,4.2,16.14,0.005764231442799017,0.005341215590891092,30.00094091718609,1.3900323179737526,2.8920861907573224e-08,92.20369681594356,1.3031643842147882,4.970786855994571e-08,75.54551040900759
1.331,641.472,,0.35,,635.0,0.77,39.3633,11.749131615744588,65.4,HD 164604 b,5.35,635.0,0.0002835027905910524,0.050584906479796916,30.009884526463377,5.897406776494578,4.548096697377211e-09,106.08865329349436,5.722386987303619,7.19653894801786e-09,94.13067727097416
2.11,1155.0,,0.05,,114.414,0.94,22.0016,9.800554385800217,195.0,HD 164922 b,4.632960562615098,114.414,1.529046290884235e-05,0.3250496488968733,30.021989303218117,16.029755547234444,2.281027872157635e-09,89.86263004893468,15.312414808992347,3.5048039232154175e-09,75.63515019903119
0.3411,75.817,,0.096,,14.33406,0.92,22.0016,3.6911276580153567,2.0,HD 164922 c,4.627191105572997,14.33406,0.00025694377037580686,0.02986589163285451,30.007442768391577,2.7094362013314157,1.1150761022474312e-08,90.42727744551553,2.4836880787380786,2.0040990448949082e-08,72.15330254916239
0.2292,41.763,,0.086,,10.52012,0.92,22.0016,3.000167860180781,-17.1887,HD 164922 e,4.627191105572997,10.52012,0.0005604810612505861,0.016436354979749504,30.0046747126748,1.796757282592157,1.7049450372481303e-08,89.78556034874121,1.6673868542353885,3.038686458070793e-08,71.24153246703032
1.13,434.5,,0.2,,918.5287,1.02,63.3574,11.90265942478642,211.99,HD 165155 b,4.8,918.5287,0.0002074186047652058,0.03722311604057129,30.007336971161156,3.310428917727526,1.075842219954115e-08,85.1916873933787,2.901043455749747,2.1678080034150687e-08,63.71478170658042
5.42,5144.0,,0.734,,1121.89,0.81,45.1342,11.954069602395762,202.3,HD 166724 b,5.0,1121.89,2.0129949575595985e-06,0.532520403046106,30.08662437497271,31.39674071243191,2.9433614402418313e-10,76.12710129230653,24.30846136535969,6.67126298581514e-10,58.90229814570359
2.8373,1749.83,,0.2113,,5464.221,0.99,39.6245,10.92360296499274,64.87,HD 168443 c,4.5,5464.221,3.931907566818839e-06,0.39658432933948734,30.093563926156573,12.231625382062097,1.1077872548982337e-09,100.05308222416875,11.673549233498257,1.7714818145824284e-09,86.47906084080637
0.813,225.789,,0.306,,939.50077,1.41,37.6048,11.909635181154798,-30.0,HD 169830 b,4.111092330344717,939.50077,0.00023625346004862234,0.05879586559478655,30.012477075304023,4.320382917568694,1.9019554385591587e-08,82.86756268328291,3.6090376267765802,4.521194527871529e-08,58.48970279564207
2.1,1145.0,,0.11,,212.94,1.14,60.178,10.803964900250987,34.0,HD 170469 b,4.5,212.94,1.5735773447747307e-05,0.12913660446337225,30.030708433057942,6.061312895814878,2.4107682897140143e-09,92.4498347903383,5.598530854084721,4.547512777068426e-09,73.57725454541875
2.518,1515.0,19.1,0.358,2796.88998,826.03603,0.92,44.8113,11.866059750374092,46.9,HD 171238 b,4.8,2796.88998,1.3900999076815702e-05,0.08953493162529665,109.09928512228038,10.840735241967224,1.5313360868606508e-09,94.79653069442757,9.534902250765128,2.458159227927512e-09,86.7575141681313
1.42,623.8,,0.13,,276.5121,0.98,44.4264,11.110704273343863,,HD 17674 b,4.0,276.5121,0.00016085647116090854,0.05626948334023666,30.006327562179596,5.756797541673727,5.32770669117455e-09,91.4980837138689,5.1401353858306935,1.1092106799515188e-08,69.39272223012351
1.14,410.10001,,0.1,,537.1327,1.7,62.7674,11.655229356794392,,HD 177830 b,4.972666349465227,537.1327,0.0001385129241486228,0.04502176394709929,30.01232742860541,3.184495116197795,9.617762274078776e-09,91.42587115358064,2.9107823952709113,1.8840563932407187e-08,70.6778506213142
0.496,111.163,,0.54,,33.05415,1.32,62.7674,6.46655349506072,-50.0,HD 177830 c,5.085780210082961,33.05415,0.0015226727806481209,0.007534185814518239,30.001222282016325,1.584669409101441,2.0204458030822937e-08,69.10982346308707,1.4438740825492709,3.146404085079522e-08,54.949167423066896
0.3399,71.479,,0.1132,,2247.04684,1.03,40.9727,11.89643482904512,-13.9,HD 178911 B b,4.503398647436928,2247.04684,0.05018336921933092,0.0036986627847995575,30.00037688367678,1.4676224716402744,1.172394276379909e-07,89.34985566022898,1.3313837354809133,2.2325094247421097e-07,69.27484616084715
0.343,105.911,,0.101,,12.214,0.48,5.91059,3.3157859959154035,257.433,HD 180617 b,6.0244591035087085,12.214,0.00010277509227035565,0.15790405998649076,30.011989900965105,9.410507369343701,1.2196616151460067e-08,84.11692094046167,9.30134472095747,1.4306452162469293e-08,78.23600030307554
7.52,7462.0575,,0.73,,2660.2371,1.01,47.7458,11.801547220509036,93.3,HD 181234 b,4.5,2660.2371,3.260486972252836e-06,0.3903647238472445,30.164149744453784,18.249314286380475,1.1229916223702914e-10,129.7513924733748,31.808535945118148,1.2359633589114626e-10,128.04130903528147
1.76,962.0,,0.28,,203.0,0.78,26.8762,10.741076910941883,21.4,HD 181433 c,5.3,203.0,2.1220523683354968e-05,0.24753266854539227,30.040394819687013,13.10955255007639,2.4029231191329936e-09,94.54711195487138,10.852177973250912,6.861960939480059e-09,67.76472818389985
6.6,7012.0,,0.469,,194.51099,0.78,26.8762,10.683005000163089,241.4,HD 181433 d,4.928930476968458,194.51099,2.3434302974638547e-06,0.7409428389117877,30.00999265069398,44.476837239229496,3.7951414073395224e-10,69.4174550157042,43.46747233270076,4.599222009381835e-10,61.358618591449414
1.85,956.0,,0.26,,127.132,1.03,60.2046,10.000884005880426,,HD 181720 b,4.396950685233064,127.132,0.00015402832217342838,0.03819487826736757,30.003551559623958,6.170604848858547,2.141607036631108e-09,89.84695494446545,5.065840908963316,5.6738018470439664e-09,64.2053538676212
1.508,625.09,,0.3786,,1177.23642,1.17,54.1955,11.962777279214125,52.6,HD 183263 b,4.305212833979558,1177.23642,0.0011285404897493838,0.0024319237399465085,149.9999900727255,5.252114408507355,3.255222551538164e-09,105.03962206758591,4.755232325292771,7.149766946554083e-09,85.59517093579828
4.35,3070.0,,0.239,,1134.61,1.06,54.1955,11.95624247099471,345.0,HD 183263 c,4.311063483823769,1134.61,6.363751690663614e-06,0.24954228628617592,30.018847491329463,15.72648161165109,6.438815547838343e-10,86.00531697349022,13.165241721983792,1.5125045305571568e-09,62.33532120569741
0.94,286.6,,0.0,,98.52681,1.35,60.7993,9.493852058998945,0.0,HD 184010 b,5.0,98.52681,0.00012975130132090936,0.03911728464685315,30.012489111588454,2.4654842941866857,1.180432504336273e-08,90.0,2.4654842941866857,1.180432504336273e-08,90.0
1.334,484.3,,0.0,,95.34852,1.35,60.7993,9.422987032857849,0.0,HD 184010 c,5.0,95.34852,6.346700981209717e-05,0.05551325289244905,30.012489111588454,3.498889413239403,5.774009244804053e-09,90.0,3.498889413239403,5.774009244804053e-09,90.0
1.92,836.4,,0.0,,143.02278,1.35,60.7993,10.20957838368188,0.0,HD 184010 d,5.0,143.02278,3.5966292155816894e-05,0.07989913459782771,30.012489111588454,5.035882813657911,3.2720889801464565e-09,90.0,5.035882813657911,3.2720889801464565e-09,90.0
2.1,1019.74,,0.251,,265.70588,1.19,45.8993,11.067744936884615,98.315,HD 187085 b,4.150432074685106,265.70588,1.2408696160470408e-05,0.1952898648573294,30.06317681091262,7.331710730249798,2.223702885943529e-09,101.85019120836154,7.525851440528015,2.223702885943529e-09,101.85019120836154
1.203,461.2,,0.137,,476.72,1.09,50.6706,11.578597661808573,222.0,HD 188015 b,4.390352558661829,476.72,0.00046461401029043085,0.03025185300694429,30.002710233979453,4.154473534764067,1.0311958348062891e-08,84.39181810978492,3.821546758594502,1.7687717742927564e-08,67.17098889896563
0.197,33.688,,0.16,,7.0,0.83,17.9055,2.28353344274438,219.0,HD 189567 c,4.3,7.0,0.0002049131091237741,0.025422786910603273,30.008906652608,1.9634879800373854,1.389848304630257e-08,85.73800158546136,1.7769550081082235,2.7156050954615672e-08,64.6353271371871
